postcode,mean_price 2020 Q1,mean_price 2020 Q2,mean_price 2020 Q3,mean_price 2020 Q4,mean_price 2021 Q1,median_price 2020 Q1,median_price 2020 Q2,median_price 2020 Q3,median_price 2020 Q4,median_price 2021 Q1,median_rent_newb 2020 Q1,median_rent_newb 2020 Q2,median_rent_newb 2020 Q3,median_rent_newb 2020 Q4,median_rent_newb 2021 Q1,new_bonds_no 2020 Q1,new_bonds_no 2020 Q2,new_bonds_no 2020 Q3,new_bonds_no 2020 Q4,new_bonds_no 2021 Q1,sales_no 2020 Q1,sales_no 2020 Q2,sales_no 2020 Q3,sales_no 2020 Q4,sales_no 2021 Q1,total_bonds_no 2020 Q1,total_bonds_no 2020 Q2,total_bonds_no 2020 Q3,total_bonds_no 2020 Q4,total_bonds_no 2021 Q1,INCP_LOW,INCP_MID,INCP_HIGH,INCP_NEG_NIL,CPRF_2,CPRF_3,CPRF_4,CPRF_5,CPRF_6+,CPRF_na,CPRF_HHOLD_NO,0-4yo,5-14yo,15-24yo,25-34yo,35-54yo,55-64yo,65+yo,population_2016,citizen_AU,citizen_non_AU,YARRP <1975,YARRP 1976-1995,YARRP 1996-2005,YARRP 2006-2016,ATSI,10yBonds% 2020 Q1,10yBonds% 2020 Q2,10yBonds% 2020 Q3,10yBonds% 2020 Q4,10yBonds% 2021 Q1,2yBonds% 2020 Q1,2yBonds% 2020 Q2,2yBonds% 2020 Q3,2yBonds% 2020 Q4,2yBonds% 2021 Q1,Rate 2020 Q1,Rate 2020 Q2,Rate 2020 Q3,Rate 2020 Q4,Rate 2021 Q1,constr_index 2020 Q1,constr_index 2020 Q2,constr_index 2020 Q3,constr_index 2020 Q4,constr_index 2021 Q1
2039,1649.0,1459.0,1612.0,1630.0,1718.0,1803.0,1440.0,1509.0,1600.0,1730.0,700.0,650.0,650.0,600.0,650.0,159.0,164.0,172.0,188.0,164.0,20.0,38.0,52.0,57.0,57.0,1422.0,1402.0,1409.0,1438.0,1437.0,1478,1938,2664,426,1269.0,472.0,486.0,101.0,10.0,1608.0,3951.0,628.0,883.0,628.0,1585.0,3129.0,975.0,889.0,8726.0,6866.0,1034.0,418.0,649.0,499.0,969.0,61.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2040,1422.0,1412.0,1424.0,1455.0,1623.0,1465.0,1400.0,1415.0,1500.0,1670.0,665.0,630.0,640.0,620.0,630.0,350.0,281.0,394.0,316.0,380.0,81.0,85.0,113.0,107.0,95.0,3120.0,3070.0,3082.0,3082.0,3116.0,5181,4917,4864,1151,2443.0,1381.0,1361.0,319.0,47.0,3805.0,9359.0,1836.0,2630.0,1965.0,3407.0,7615.0,2183.0,2603.0,22242.0,18405.0,2114.0,1576.0,1612.0,1047.0,1689.0,302.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2041,2036.0,2011.0,1942.0,2168.0,2040.0,1900.0,1825.0,1860.0,1893.0,1888.0,700.0,700.0,660.0,650.0,655.0,255.0,220.0,256.0,218.0,262.0,61.0,52.0,71.0,95.0,78.0,2475.0,2419.0,2427.0,2422.0,2421.0,3060,3170,4606,814,2062.0,858.0,841.0,238.0,44.0,3146.0,7182.0,1036.0,1698.0,1186.0,2189.0,5326.0,1999.0,2248.0,15687.0,12511.0,1690.0,861.0,1178.0,849.0,1511.0,113.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2042,1252.0,1194.0,1331.0,2233.0,1352.0,1340.0,1210.0,1300.0,1380.0,1430.0,580.0,575.0,520.0,480.0,550.0,496.0,500.0,648.0,579.0,616.0,54.0,57.0,79.0,92.0,112.0,4603.0,4516.0,4601.0,4674.0,4700.0,4818,5696,3729,1078,2511.0,756.0,585.0,110.0,25.0,5013.0,9007.0,821.0,1107.0,2636.0,5785.0,5906.0,1552.0,1317.0,19128.0,14236.0,2888.0,807.0,1351.0,966.0,2616.0,223.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2043,1120.0,1129.0,1045.0,1115.0,1097.0,999.0,1020.0,975.0,1116.0,1000.0,720.0,650.0,645.0,600.0,613.0,190.0,166.0,236.0,324.0,362.0,38.0,36.0,69.0,70.0,75.0,1650.0,1629.0,1657.0,1929.0,2034.0,1376,2519,2183,332,1372.0,366.0,255.0,32.0,4.0,1908.0,3936.0,423.0,467.0,714.0,2568.0,2862.0,602.0,393.0,8014.0,5969.0,1254.0,234.0,661.0,480.0,1148.0,94.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2044,1223.0,1117.0,1109.0,1254.0,1249.0,1251.0,1181.0,1150.0,1230.0,1292.0,620.0,650.0,640.0,600.0,630.0,126.0,94.0,145.0,161.0,135.0,20.0,31.0,52.0,45.0,48.0,1169.0,1142.0,1124.0,1177.0,1172.0,2244,2196,1219,468,965.0,449.0,392.0,94.0,36.0,1409.0,3338.0,483.0,687.0,895.0,1693.0,2509.0,778.0,786.0,7840.0,6313.0,950.0,580.0,772.0,398.0,784.0,137.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2045,2090.0,725.0,2111.0,2574.0,2851.0,2050.0,725.0,2100.0,2540.0,2860.0,600.0,580.0,530.0,515.0,573.0,20.0,43.0,37.0,20.0,20.0,20.0,5.0,20.0,20.0,20.0,338.0,350.0,364.0,349.0,346.0,1935,1291,1152,510,658.0,369.0,487.0,188.0,34.0,670.0,2400.0,293.0,914.0,738.0,558.0,1882.0,805.0,1268.0,6453.0,5671.0,488.0,1054.0,333.0,159.0,246.0,43.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2046,1407.0,1368.0,1387.0,1556.0,2344.0,1289.0,1170.0,1177.0,1350.0,1500.0,630.0,600.0,590.0,580.0,600.0,280.0,253.0,310.0,241.0,318.0,74.0,61.0,96.0,140.0,137.0,3036.0,2996.0,3020.0,3040.0,3091.0,7402,5988,5123,1724,3323.0,1722.0,1699.0,478.0,87.0,4022.0,11339.0,1729.0,3060.0,2372.0,3422.0,8369.0,3138.0,4729.0,26822.0,22862.0,2196.0,2984.0,2059.0,1177.0,1622.0,163.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2047,1466.0,1681.0,1286.0,1483.0,1593.0,1343.0,1490.0,973.0,1300.0,1400.0,650.0,600.0,600.0,580.0,588.0,147.0,190.0,191.0,195.0,186.0,48.0,36.0,65.0,56.0,61.0,1820.0,1818.0,1804.0,1804.0,1784.0,2585,2837,2872,699,1591.0,650.0,608.0,184.0,35.0,2228.0,5298.0,725.0,1182.0,990.0,2010.0,3569.0,1315.0,2152.0,11950.0,9774.0,1138.0,932.0,876.0,496.0,954.0,37.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2048,1597.0,1515.0,1314.0,1487.0,1389.0,1722.0,1613.0,1505.0,1675.0,1474.0,528.0,480.0,500.0,480.0,490.0,166.0,133.0,182.0,146.0,199.0,20.0,20.0,39.0,41.0,32.0,1588.0,1552.0,1544.0,1526.0,1535.0,1965,2212,1537,398,1011.0,371.0,316.0,99.0,21.0,1723.0,3534.0,417.0,700.0,887.0,1950.0,2449.0,660.0,884.0,7940.0,6433.0,738.0,524.0,589.0,370.0,596.0,69.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2049,1770.0,1178.0,1133.0,1349.0,1226.0,1354.0,1115.0,880.0,1315.0,1205.0,515.0,480.0,450.0,470.0,460.0,285.0,218.0,300.0,286.0,331.0,33.0,38.0,46.0,51.0,45.0,2392.0,2345.0,2414.0,2480.0,2522.0,3026,2961,2061,651,1396.0,586.0,493.0,120.0,34.0,2418.0,5044.0,567.0,974.0,1282.0,2545.0,3552.0,1138.0,1230.0,11278.0,9035.0,1193.0,714.0,928.0,509.0,956.0,193.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2050,1035.0,981.0,1073.0,1078.0,1020.0,865.0,800.0,820.0,960.0,865.0,660.0,600.0,560.0,550.0,570.0,289.0,235.0,367.0,355.0,438.0,20.0,34.0,45.0,64.0,31.0,2336.0,2244.0,2267.0,2383.0,2453.0,2007,2389,2053,1023,1365.0,284.0,175.0,38.0,0.0,3243.0,5116.0,344.0,338.0,1751.0,2840.0,2574.0,602.0,532.0,8967.0,5851.0,2254.0,249.0,607.0,587.0,2135.0,74.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2060,1206.0,1431.0,1636.0,1531.0,1633.0,1081.0,1250.0,1105.0,1289.0,1227.0,650.0,560.0,550.0,520.0,560.0,491.0,394.0,626.0,554.0,635.0,60.0,63.0,56.0,104.0,90.0,4050.0,3914.0,4060.0,4234.0,4330.0,2573,3686,4167,898,2332.0,691.0,369.0,110.0,19.0,3666.0,7188.0,587.0,834.0,1301.0,3642.0,3997.0,1488.0,2125.0,13987.0,9945.0,2693.0,684.0,1173.0,852.0,2675.0,50.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2061,1909.0,2212.0,2564.0,2983.0,2049.0,1888.0,2072.0,2350.0,2435.0,1520.0,730.0,600.0,600.0,588.0,563.0,175.0,209.0,233.0,224.0,216.0,34.0,20.0,20.0,20.0,37.0,1879.0,1850.0,1848.0,1898.0,1905.0,1056,1426,2072,325,1122.0,252.0,132.0,22.0,7.0,1851.0,3390.0,212.0,231.0,415.0,1424.0,1654.0,823.0,1195.0,5943.0,4098.0,1204.0,361.0,613.0,393.0,1098.0,23.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2062,1637.0,1364.0,1540.0,1626.0,1854.0,1670.0,1125.0,1308.0,1275.0,1450.0,650.0,570.0,580.0,565.0,570.0,134.0,111.0,128.0,119.0,148.0,34.0,20.0,20.0,48.0,39.0,1269.0,1258.0,1262.0,1241.0,1262.0,1271,1659,2032,384,987.0,416.0,377.0,90.0,17.0,1400.0,3281.0,540.0,741.0,496.0,1264.0,2287.0,765.0,910.0,7004.0,5777.0,793.0,389.0,592.0,426.0,737.0,26.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2063,2641.0,725.0,4147.0,3157.0,2592.0,2820.0,725.0,3881.0,3080.0,2613.0,750.0,750.0,850.0,800.0,823.0,39.0,38.0,47.0,39.0,32.0,20.0,5.0,20.0,20.0,20.0,393.0,394.0,400.0,435.0,413.0,1323,1142,1654,525,625.0,317.0,470.0,258.0,39.0,531.0,2239.0,356.0,1071.0,716.0,433.0,1876.0,730.0,1170.0,6348.0,5546.0,510.0,411.0,581.0,293.0,476.0,11.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2064,1549.0,1708.0,1527.0,1491.0,1661.0,1142.0,948.0,1020.0,1030.0,1171.0,578.0,545.0,520.0,500.0,500.0,140.0,104.0,201.0,179.0,218.0,20.0,20.0,20.0,31.0,20.0,1318.0,1306.0,1345.0,1381.0,1433.0,2227,2230,1943,791,1100.0,702.0,567.0,144.0,31.0,1567.0,4104.0,627.0,1203.0,930.0,1950.0,2973.0,872.0,975.0,9525.0,6788.0,2165.0,365.0,1012.0,974.0,2116.0,14.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2065,1444.0,1361.0,1249.0,1384.0,1603.0,1260.0,1055.0,1065.0,1180.0,1333.0,630.0,598.0,550.0,550.0,550.0,862.0,604.0,826.0,803.0,968.0,156.0,112.0,160.0,196.0,152.0,6583.0,6490.0,6573.0,6740.0,6850.0,5508,7697,8567,1869,4476.0,1739.0,1377.0,342.0,54.0,6238.0,14230.0,2070.0,2325.0,2542.0,7294.0,9405.0,2897.0,3584.0,30116.0,22567.0,5336.0,1312.0,2923.0,2390.0,5064.0,74.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2066,1286.0,1620.0,1315.0,1446.0,1379.0,945.0,945.0,847.0,892.0,860.0,560.0,550.0,510.0,500.0,510.0,516.0,298.0,517.0,462.0,551.0,140.0,91.0,149.0,195.0,175.0,4342.0,4156.0,4281.0,4333.0,4349.0,6684,7353,7324,2558,3763.0,1957.0,1951.0,682.0,140.0,4613.0,13111.0,2156.0,3931.0,3424.0,5329.0,9267.0,3203.0,4312.0,31625.0,25627.0,4391.0,1735.0,2931.0,2126.0,4336.0,116.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2067,1714.0,1469.0,1525.0,1668.0,1668.0,1636.0,1174.0,1318.0,1538.0,1228.0,643.0,600.0,580.0,510.0,550.0,496.0,372.0,636.0,672.0,660.0,54.0,54.0,76.0,99.0,86.0,4178.0,4068.0,4167.0,4558.0,4724.0,6903,5529,4295,3923,3113.0,1835.0,1519.0,398.0,67.0,4218.0,11153.0,1652.0,2678.0,3641.0,5104.0,7427.0,2438.0,3450.0,26404.0,16185.0,8675.0,1153.0,3247.0,3117.0,7940.0,40.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2068,2338.0,2400.0,2276.0,2190.0,2562.0,2490.0,2440.0,2390.0,2305.0,2659.0,775.0,600.0,595.0,600.0,650.0,134.0,87.0,128.0,122.0,139.0,50.0,37.0,50.0,74.0,64.0,1365.0,1318.0,1349.0,1352.0,1359.0,3793,3011,3903,1359,1585.0,1013.0,1366.0,481.0,98.0,1729.0,6266.0,1183.0,2731.0,1780.0,1407.0,5394.0,1861.0,2456.0,16811.0,14300.0,1718.0,1200.0,1602.0,1104.0,1438.0,32.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2069,2355.0,2150.0,2415.0,2734.0,2865.0,2370.0,2245.0,2600.0,2750.0,2510.0,635.0,610.0,610.0,600.0,570.0,112.0,71.0,117.0,122.0,136.0,32.0,39.0,51.0,63.0,36.0,947.0,924.0,939.0,974.0,994.0,3130,2711,3236,1373,1406.0,781.0,1110.0,500.0,89.0,1253.0,5134.0,796.0,2273.0,1806.0,1313.0,4135.0,1635.0,2295.0,14251.0,11995.0,1631.0,895.0,1523.0,939.0,1438.0,15.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2070,2872.0,2184.0,2044.0,2293.0,2378.0,2158.0,1970.0,1905.0,2250.0,2488.0,760.0,620.0,613.0,563.0,690.0,126.0,101.0,100.0,120.0,132.0,36.0,37.0,46.0,77.0,64.0,1084.0,1070.0,1069.0,1129.0,1153.0,3200,2577,3018,1371,1301.0,789.0,1057.0,434.0,88.0,1378.0,5052.0,723.0,2101.0,1785.0,1211.0,3845.0,1566.0,2269.0,13504.0,11339.0,1612.0,720.0,1655.0,1164.0,1545.0,16.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2071,2231.0,2607.0,2083.0,2428.0,2721.0,1225.0,2482.0,2308.0,2100.0,2850.0,710.0,640.0,600.0,650.0,620.0,121.0,94.0,134.0,101.0,128.0,42.0,32.0,44.0,61.0,59.0,1047.0,1023.0,1051.0,1053.0,1056.0,3132,2626,2884,1709,1393.0,858.0,1040.0,397.0,101.0,1275.0,5055.0,622.0,1935.0,2071.0,1233.0,3814.0,1557.0,2309.0,13550.0,10883.0,2123.0,737.0,1799.0,1386.0,2073.0,12.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2072,1569.0,1227.0,1530.0,1189.0,1895.0,1155.0,1025.0,940.0,920.0,1350.0,585.0,575.0,540.0,550.0,520.0,120.0,89.0,157.0,149.0,159.0,20.0,20.0,31.0,20.0,44.0,1043.0,1020.0,1060.0,1100.0,1128.0,1851,1466,1530,944,828.0,521.0,555.0,192.0,37.0,782.0,2913.0,358.0,1021.0,1095.0,838.0,2191.0,938.0,1223.0,7666.0,5883.0,1384.0,362.0,926.0,826.0,1439.0,21.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2073,1928.0,1771.0,2013.0,2185.0,2354.0,1880.0,1843.0,1850.0,2143.0,2400.0,698.0,750.0,700.0,590.0,650.0,98.0,81.0,101.0,139.0,113.0,47.0,32.0,63.0,76.0,60.0,911.0,902.0,921.0,950.0,951.0,3710,2905,3859,1659,1496.0,1004.0,1358.0,544.0,137.0,1214.0,5753.0,925.0,2706.0,2265.0,1271.0,4920.0,1848.0,2414.0,16354.0,13853.0,1898.0,796.0,1866.0,1429.0,1714.0,28.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2074,1721.0,1803.0,2169.0,2176.0,2429.0,1750.0,1715.0,1910.0,1950.0,2280.0,630.0,600.0,600.0,650.0,650.0,193.0,117.0,145.0,124.0,133.0,95.0,73.0,93.0,89.0,89.0,1200.0,1183.0,1219.0,1232.0,1226.0,5649,4207,4843,2049,2382.0,1230.0,1690.0,652.0,137.0,2154.0,8243.0,1078.0,3236.0,2743.0,1521.0,6128.0,2498.0,5039.0,22261.0,18984.0,2091.0,1452.0,2028.0,1651.0,2125.0,42.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2075,1649.0,1751.0,1868.0,1899.0,2036.0,1680.0,1750.0,1880.0,1811.0,2220.0,715.0,750.0,720.0,635.0,650.0,138.0,77.0,147.0,120.0,117.0,71.0,61.0,103.0,126.0,91.0,1117.0,1082.0,1134.0,1168.0,1172.0,4931,4063,4307,2047,2232.0,1271.0,1661.0,623.0,127.0,1729.0,7638.0,1164.0,3115.0,2406.0,1554.0,5902.0,2320.0,3994.0,20456.0,16960.0,2746.0,1195.0,2453.0,2293.0,3017.0,29.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2076,1839.0,1834.0,1815.0,1816.0,1982.0,1725.0,1565.0,1711.0,1713.0,1848.0,670.0,600.0,600.0,700.0,700.0,121.0,123.0,124.0,118.0,116.0,61.0,60.0,97.0,108.0,90.0,1197.0,1196.0,1191.0,1211.0,1214.0,6318,4710,4902,2436,2462.0,1371.0,1809.0,684.0,211.0,2243.0,8785.0,1252.0,3651.0,3529.0,1958.0,6856.0,2827.0,4577.0,24653.0,21053.0,2393.0,1342.0,2400.0,2067.0,2451.0,115.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2077,802.0,880.0,877.0,923.0,902.0,700.0,732.0,729.0,731.0,720.0,485.0,455.0,460.0,450.0,440.0,644.0,428.0,591.0,517.0,650.0,166.0,112.0,168.0,202.0,208.0,5570.0,5532.0,5629.0,5693.0,5733.0,10961,8914,5069,3679,4336.0,2836.0,2438.0,738.0,158.0,5014.0,15518.0,2727.0,4678.0,3898.0,6080.0,11617.0,3867.0,4929.0,37792.0,27953.0,8148.0,1592.0,3544.0,3893.0,8387.0,169.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2079,913.0,1053.0,1097.0,1078.0,1056.0,880.0,1080.0,1150.0,1140.0,1103.0,460.0,575.0,450.0,500.0,480.0,48.0,38.0,44.0,35.0,48.0,33.0,20.0,20.0,20.0,34.0,430.0,428.0,432.0,441.0,448.0,2092,1712,1063,539,691.0,498.0,576.0,204.0,59.0,480.0,2500.0,420.0,1051.0,907.0,735.0,2136.0,1005.0,831.0,7096.0,6402.0,471.0,356.0,652.0,473.0,386.0,61.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2080,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,52.0,52.0,53.0,56.0,55.0,519,379,221,139,170.0,106.0,125.0,51.0,19.0,147.0,610.0,106.0,255.0,213.0,137.0,516.0,223.0,245.0,1704.0,1526.0,102.0,88.0,132.0,88.0,100.0,35.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2081,1106.0,1077.0,724.0,1184.0,1113.0,1129.0,1120.0,724.0,1200.0,1185.0,590.0,655.0,510.0,598.0,648.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,5.0,31.0,20.0,216.0,217.0,216.0,223.0,215.0,1566,1230,832,397,498.0,339.0,420.0,173.0,59.0,378.0,1868.0,350.0,818.0,723.0,477.0,1677.0,660.0,670.0,5365.0,4875.0,319.0,270.0,408.0,253.0,283.0,42.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2082,705.0,725.0,1012.0,1214.0,1166.0,705.0,725.0,986.0,1225.0,1200.0,635.0,595.0,450.0,640.0,620.0,20.0,20.0,5.0,20.0,20.0,5.0,5.0,20.0,20.0,20.0,155.0,164.0,160.0,168.0,167.0,1601,1280,728,349,533.0,369.0,431.0,164.0,43.0,391.0,1926.0,388.0,857.0,583.0,419.0,1714.0,650.0,784.0,5399.0,4878.0,302.0,276.0,295.0,239.0,221.0,39.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2083,705.0,725.0,928.0,745.0,760.5,705.0,725.0,920.0,840.0,760.5,560.0,450.0,450.0,450.0,535.0,20.0,20.0,20.0,5.0,20.0,5.0,5.0,20.0,20.0,5.0,127.0,137.0,135.0,133.0,135.0,510,375,199,109,236.0,64.0,73.0,28.0,12.0,273.0,688.0,54.0,161.0,154.0,114.0,430.0,279.0,320.0,1514.0,1319.0,102.0,93.0,107.0,55.0,57.0,13.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
