0-4yo,10yBonds%,15-24yo,25-34yo,2yBonds%,35-54yo,5-14yo,55-64yo,65+yo,ATSI,CPRF_2,CPRF_3,CPRF_4,CPRF_5,CPRF_6+,CPRF_HHOLD_NO,CPRF_na,INCP_HIGH,INCP_LOW,INCP_MID,INCP_NEG_NIL,Rate,YARRP 1976-1995,YARRP 1996-2005,YARRP 2006-2016,YARRP <1975,citizen_AU,citizen_non_AU,constr_index,median_price,median_rent_newb,new_bonds_no,population_2016,sales_no,total_bonds_no,year,SalesProp,NewBondsProp,TotalBondsProp,IncNegNilProp,IncLowProp,IncMidProp,IncHighProp,postcode,CPRF2Prop,CPRF3Prop,CPRF4Prop,CPRF5Prop,CPRF6+Prop,CPRFnaProp,0-4yoProp,5-14yoProp,15-24yoProp,25-34yoProp,35-54yoProp,55-64yoProp,65+yoProp,citizen_AUProp,citizen_non_AUProp,ATSIProp,YARRP <1975Prop,YARRP 1976-1995Prop,YARRP 1996-2005Prop,YARRP 2006-2016Prop
8261.0,1.8024444444444445,14096.0,15886.0,1.1707222222222222,28567.0,15029.0,10777.0,12846.0,1365.0,9096.0,6466.0,6353.0,3074.0,1597.0,38108.0,11529.0,5328,36730,21359,10333,1.0057965843544738,13504.0,10440.0,14721.0,6137.0,83432.0,13355.0,115.15333333333332,643.1333333333333,412.0,1145.4666666666667,105455.0,195.24444444444444,12018.2,2018.8666666666666,0.19,1.09,11.4,9.8,34.83,20.25,5.05,2170,8.63,6.13,6.02,2.91,1.51,10.93,7.83,14.25,13.37,15.06,27.09,10.22,12.18,79.12,12.66,1.29,5.82,12.81,9.9,13.96
2866.0,1.7729824561403509,5136.0,5156.0,1.1229605263157894,10522.0,5995.0,3044.0,2144.0,265.0,2118.0,2025.0,2822.0,1432.0,595.0,10724.0,1728.0,2663,9797,8404,3540,0.9624458597242921,5957.0,3432.0,2555.0,1841.0,30705.0,2382.0,115.16315789473684,776.3552631578947,544.3421052631579,138.42105263157896,34865.0,54.60526315789474,1645.0263157894738,2018.8947368421052,0.16,0.4,4.72,10.15,28.1,24.1,7.64,2171,6.07,5.81,8.09,4.11,1.71,4.96,8.22,17.19,14.73,14.79,30.18,8.73,6.15,88.07,6.83,0.76,5.28,17.09,9.84,7.33
193.0,1.8092307692307694,380.0,343.0,1.1772435897435896,910.0,427.0,306.0,220.0,28.0,246.0,175.0,247.0,88.0,26.0,924.0,134.0,491,625,691,246,1.0259191357936235,346.0,158.0,103.0,128.0,2565.0,107.0,115.11538461538461,725.3557692307693,450.0,5.0,2779.0,5.0,54.61538461538461,2018.8461538461538,0.18,0.18,1.97,8.85,22.49,24.87,17.67,2172,8.85,6.3,8.89,3.17,0.94,4.82,6.94,15.37,13.67,12.34,32.75,11.01,7.92,92.3,3.85,1.01,4.61,12.45,5.69,3.71
1214.0,1.8160526315789476,2315.0,2300.0,1.1913815789473683,4421.0,2144.0,1221.0,815.0,268.0,1071.0,921.0,1244.0,450.0,121.0,4695.0,883.0,1618,3538,3964,1329,1.0216912743973383,1563.0,1130.0,1285.0,428.0,12538.0,1221.0,115.00526315789473,778.9868421052631,524.7631578947369,81.57894736842105,14432.0,21.342105263157894,934.4736842105264,2018.7894736842106,0.15,0.57,6.48,9.21,24.51,27.47,11.21,2173,7.42,6.38,8.62,3.12,0.84,6.12,8.41,14.86,16.04,15.94,30.63,8.46,5.65,86.88,8.46,1.86,2.97,10.83,7.83,8.9
255.0,1.7335353535353537,297.0,422.0,1.0775252525252523,664.0,360.0,141.0,125.0,6.0,145.0,143.0,190.0,79.0,35.0,703.0,115.0,202,470,565,276,0.9297014403222488,251.0,329.0,410.0,67.0,1815.0,287.0,115.31818181818181,775.8939393939394,566.5151515151515,72.63636363636364,2267.0,22.303030303030305,461.4848484848485,2019.0,0.98,3.2,20.36,12.17,20.73,24.92,8.91,2174,6.4,6.31,8.38,3.48,1.54,5.07,11.25,15.88,13.1,18.61,29.29,6.22,5.51,80.06,12.66,0.26,2.96,11.07,14.51,18.09
96.0,0.958888888888889,248.0,212.0,0.38888888888888884,487.0,224.0,236.0,354.0,25.0,180.0,92.0,102.0,64.0,35.0,636.0,159.0,146,675,417,152,0.47127525252525243,115.0,40.0,48.0,299.0,1594.0,100.0,116.3,744.0,450.0,5.0,1837.0,5.0,87.0,2019.6666666666667,0.27,0.27,4.74,8.27,36.74,22.7,7.95,2175,9.8,5.01,5.55,3.48,1.91,8.66,5.23,12.19,13.5,11.54,26.51,12.85,19.27,86.77,5.44,1.36,16.28,6.26,2.18,2.61
2545.0,1.8024444444444445,7134.0,6176.0,1.1707222222222222,12140.0,5984.0,6886.0,6931.0,321.0,4128.0,3181.0,3191.0,1674.0,820.0,15824.0,2830.0,2284,19387,9984,5140,1.0057965843544738,9861.0,3900.0,4699.0,5020.0,41148.0,4759.0,115.15333333333332,777.8777777777777,488.06666666666666,158.73333333333332,47812.0,44.17777777777778,2291.2,2018.8666666666666,0.09,0.33,4.79,10.75,40.55,20.88,4.78,2176,8.63,6.65,6.67,3.5,1.72,5.92,5.32,12.52,14.92,12.92,25.39,14.4,14.5,86.06,9.95,0.67,10.5,20.62,8.16,9.83
859.0,1.7341666666666669,2535.0,2142.0,1.1006458333333333,4228.0,2240.0,2156.0,1825.0,142.0,1249.0,1044.0,1118.0,533.0,284.0,5336.0,1107.0,543,6640,3107,1918,0.9655489351765606,4421.0,1333.0,1373.0,916.0,14006.0,1330.0,115.2275,731.675,456.0,56.0,15980.0,16.125,681.175,2018.925,0.1,0.35,4.26,12.0,41.55,19.44,3.4,2177,7.82,6.53,7.0,3.34,1.78,6.93,5.38,14.02,15.86,13.4,26.46,13.49,11.42,87.65,8.32,0.89,5.73,27.67,8.34,8.59
203.0,1.783030303030303,716.0,438.0,1.1524999999999999,1103.0,544.0,531.0,695.0,57.0,386.0,200.0,230.0,160.0,81.0,1379.0,324.0,287,1372,974,388,1.018005443311656,333.0,95.0,119.0,514.0,3601.0,230.0,115.27272727272727,903.2840909090909,476.3636363636364,14.545454545454545,4234.0,6.363636363636363,189.54545454545453,2018.8181818181818,0.15,0.34,4.48,9.16,32.4,23.0,6.78,2178,9.12,4.72,5.43,3.78,1.91,7.65,4.79,12.85,16.91,10.34,26.05,12.54,16.41,85.05,5.43,1.35,12.14,7.86,2.24,2.81
432.0,1.8024444444444445,853.0,881.0,1.170722222222222,1632.0,810.0,696.0,1221.0,101.0,601.0,360.0,310.0,196.0,114.0,2366.0,795.0,364,2271,1452,558,1.0057965843544736,469.0,265.0,291.0,783.0,5442.0,405.0,115.15333333333334,1425.1,541.3333333333334,78.66666666666667,6529.0,27.2,711.0,2018.8666666666666,0.42,1.2,10.89,8.55,34.78,22.24,5.58,2179,9.21,5.51,4.75,3.0,1.75,12.18,6.62,12.41,13.06,13.49,25.0,10.66,18.7,83.35,6.2,1.55,11.99,7.18,4.06,4.46
1883.0,1.8024444444444445,3917.0,3311.0,1.1707222222222222,6235.0,4269.0,2596.0,3343.0,137.0,1698.0,1318.0,1291.0,978.0,776.0,8367.0,2306.0,961,9706,4021,3005,1.0057965843544738,3665.0,1915.0,1881.0,2237.0,22026.0,1979.0,115.15333333333332,840.2888888888889,518.5333333333333,106.0,25571.0,34.8,1375.6,2018.8666666666666,0.14,0.41,5.38,11.75,37.96,15.72,3.76,2190,6.64,5.15,5.05,3.82,3.03,9.02,7.36,16.69,15.32,12.95,24.38,10.15,13.07,86.14,7.74,0.54,8.75,14.33,7.49,7.36
412.0,1.8024444444444445,772.0,784.0,1.1707222222222222,1780.0,857.0,672.0,1053.0,34.0,617.0,366.0,428.0,179.0,93.0,2374.0,689.0,458,2316,1330,648,1.0057965843544738,873.0,406.0,420.0,712.0,5457.0,608.0,115.15333333333332,822.5333333333333,553.9,25.8,6317.0,9.333333333333334,401.3333333333333,2018.8666666666666,0.15,0.41,6.35,10.26,36.66,21.05,7.25,2191,9.77,5.79,6.78,2.83,1.47,10.91,6.52,13.57,12.22,12.41,28.18,10.64,16.67,86.39,9.62,0.54,11.27,13.82,6.43,6.65
794.0,1.8024444444444445,1633.0,2060.0,1.1707222222222222,3435.0,1460.0,1345.0,1988.0,104.0,1325.0,825.0,687.0,299.0,156.0,4967.0,1676.0,521,4976,2629,1398,1.0057965843544738,1672.0,1103.0,1925.0,1358.0,9820.0,2086.0,115.15333333333332,873.1666666666666,415.3333333333333,154.53333333333333,12713.0,26.0,1815.3333333333333,2018.8666666666666,0.2,1.22,14.28,11.0,39.14,20.68,4.1,2192,10.42,6.49,5.4,2.35,1.23,13.18,6.25,11.48,12.85,16.2,27.02,10.58,15.64,77.24,16.41,0.82,10.68,13.15,8.68,15.14
836.0,1.8024444444444445,1863.0,2453.0,1.1707222222222222,4510.0,1668.0,1693.0,2244.0,169.0,1800.0,1021.0,927.0,303.0,93.0,6195.0,2058.0,1691,5093,3660,1401,1.0057965843544738,1658.0,922.0,1849.0,1744.0,12104.0,2262.0,115.15333333333332,928.9222222222222,505.3333333333333,225.6,15254.0,33.24444444444445,2037.5333333333333,2018.8666666666666,0.22,1.48,13.36,9.18,33.39,23.99,11.09,2193,11.8,6.69,6.08,1.99,0.61,13.49,5.48,10.93,12.21,16.08,29.57,11.1,14.71,79.35,14.83,1.11,11.43,10.87,6.04,12.12
1489.0,1.7838636363636367,3418.0,5485.0,1.151496212121212,6558.0,2255.0,2601.0,2732.0,100.0,2851.0,1810.0,1204.0,420.0,179.0,9841.0,3378.0,873,9901,4983,3512,0.9945646885443481,3412.0,3082.0,7757.0,1279.0,14706.0,8392.0,115.1659090909091,731.3068181818181,434.97727272727275,383.15909090909093,24538.0,44.75,4229.75,2018.8863636363637,0.18,1.56,17.24,14.31,40.35,20.31,3.56,2194,11.62,7.38,4.91,1.71,0.73,13.77,6.07,9.19,13.93,22.35,26.73,10.6,11.13,59.93,34.2,0.41,5.21,13.9,12.56,31.61
2903.0,1.8024444444444445,3411.0,5728.0,1.1707222222222222,6853.0,3848.0,2064.0,2341.0,78.0,2019.0,1644.0,1493.0,758.0,481.0,9436.0,3048.0,590,10364,3998,3609,1.0057965843544738,3003.0,3095.0,8494.0,1361.0,17375.0,7842.0,115.15333333333332,552.3222222222222,357.3333333333333,342.3333333333333,27148.0,43.31111111111111,4625.133333333333,2018.8666666666666,0.16,1.26,17.04,13.29,38.18,14.73,2.17,2195,7.44,6.06,5.5,2.79,1.77,11.23,10.69,14.17,12.56,21.1,25.24,7.6,8.62,64.0,28.89,0.29,5.01,11.06,11.4,31.29
2416.0,1.8024444444444445,4643.0,4869.0,1.1707222222222222,8103.0,4678.0,3199.0,3895.0,180.0,2535.0,1789.0,1773.0,1023.0,721.0,10991.0,3147.0,1190,12152,5567,3815,1.0057965843544738,4446.0,2560.0,4025.0,2575.0,25714.0,4080.0,115.15333333333332,731.4,442.53333333333336,211.93333333333334,31813.0,45.577777777777776,2519.2,2018.8666666666666,0.14,0.67,7.92,11.99,38.2,17.5,3.74,2196,7.97,5.62,5.57,3.22,2.27,9.89,7.59,14.7,14.59,15.31,25.47,10.06,12.24,80.83,12.82,0.57,8.09,13.98,8.05,12.65
667.0,1.8646341463414635,1309.0,1166.0,1.2152642276422763,2238.0,1402.0,944.0,1334.0,66.0,730.0,474.0,501.0,342.0,190.0,3111.0,873.0,407,3526,1592,1005,1.028968860688048,1205.0,593.0,648.0,749.0,7930.0,699.0,115.07073170731707,779.329268292683,520.1463414634146,47.26829268292683,9067.0,15.951219512195122,508.2926829268293,2018.8048780487804,0.18,0.52,5.61,11.08,38.89,17.56,4.49,2197,8.05,5.23,5.53,3.77,2.1,9.63,7.36,15.46,14.44,12.86,24.68,10.41,14.71,87.46,7.71,0.73,8.26,13.29,6.54,7.15
653.0,1.804017094017094,1149.0,1040.0,1.1596367521367519,2253.0,1342.0,866.0,1739.0,48.0,801.0,524.0,550.0,280.0,173.0,3020.0,691.0,527,3130,1792,805,0.9956543186435605,931.0,388.0,448.0,888.0,8047.0,540.0,115.09487179487179,844.7051282051282,547.3333333333334,41.07692307692308,9039.0,17.435897435897434,438.3333333333333,2018.8461538461538,0.19,0.45,4.85,8.91,34.63,19.83,5.83,2198,8.86,5.8,6.08,3.1,1.91,7.64,7.22,14.85,12.71,11.51,24.93,9.58,19.24,89.03,5.97,0.53,9.82,10.3,4.29,4.96
1382.0,1.8024444444444445,2508.0,2577.0,1.1707222222222222,4438.0,2604.0,2020.0,2479.0,149.0,1423.0,1018.0,1018.0,556.0,374.0,6242.0,1851.0,648,7048,3205,1991,1.0057965843544738,2920.0,1377.0,1867.0,1314.0,15070.0,1820.0,115.15333333333332,745.7333333333333,466.8666666666667,117.66666666666667,18016.0,26.88888888888889,1298.8666666666666,2018.8666666666666,0.15,0.65,7.21,11.05,39.12,17.79,3.6,2199,7.9,5.65,5.65,3.09,2.08,10.27,7.67,14.45,13.92,14.3,24.63,11.21,13.76,83.65,10.1,0.83,7.29,16.21,7.64,10.36
3781.0,1.8024444444444445,6097.0,7501.0,1.1707222222222222,10903.0,5991.0,4362.0,5062.0,175.0,3627.0,2647.0,2474.0,1262.0,732.0,15677.0,4930.0,1486,16458,7589,5217,1.0057965843544738,6782.0,4332.0,7368.0,2844.0,33426.0,6871.0,115.15333333333332,675.9222222222222,438.0,448.8666666666667,43688.0,79.86666666666666,4846.4,2018.8666666666666,0.18,1.03,11.09,11.94,37.67,17.37,3.4,2200,8.3,6.06,5.66,2.89,1.68,11.28,8.65,13.71,13.96,17.17,24.96,9.98,11.59,76.51,15.73,0.4,6.51,15.52,9.92,16.87
751.0,1.8024444444444445,1505.0,2584.0,1.1707222222222222,4448.0,1398.0,1352.0,1659.0,198.0,1721.0,790.0,695.0,178.0,46.0,6218.0,2781.0,2077,3896,3723,855,1.0057965843544738,1314.0,729.0,1252.0,1199.0,11100.0,1530.0,115.15333333333332,1026.9888888888888,486.8666666666667,272.06666666666666,13707.0,32.37777777777778,2698.2,2018.8666666666666,0.24,1.98,19.68,6.24,28.42,27.16,15.15,2203,12.56,5.76,5.07,1.3,0.34,20.29,5.48,10.2,10.98,18.85,32.45,9.86,12.1,80.98,11.16,1.44,8.75,9.59,5.32,9.13
1440.0,1.8024444444444445,2922.0,5815.0,1.1707222222222222,7906.0,2326.0,2610.0,3482.0,428.0,3250.0,1501.0,1147.0,338.0,117.0,11403.0,5044.0,3510,8652,6724,1731,1.0057965843544738,2823.0,1324.0,2868.0,2276.0,21125.0,3263.0,115.15333333333332,1060.6888888888889,536.2,396.8,26499.0,53.666666666666664,4133.0,2018.8666666666666,0.2,1.5,15.6,6.53,32.65,25.37,13.25,2204,12.26,5.66,4.33,1.28,0.44,19.03,5.43,8.78,11.03,21.94,29.84,9.85,13.14,79.72,12.31,1.62,8.59,10.65,5.0,10.82
1148.0,1.8024444444444445,3074.0,6211.0,1.1707222222222222,4440.0,1461.0,1410.0,1700.0,129.0,2498.0,1086.0,681.0,309.0,191.0,8188.0,3431.0,1819,6199,4996,2336,1.0057965843544738,1797.0,1577.0,5707.0,1156.0,11902.0,6152.0,115.15333333333332,845.8888888888889,592.0,521.4,19447.0,60.44444444444444,4005.9333333333334,2018.8666666666666,0.31,2.68,20.6,12.01,31.88,25.69,9.35,2205,12.85,5.58,3.5,1.59,0.98,17.64,5.9,7.51,15.81,31.94,22.83,7.25,8.74,61.2,31.63,0.66,5.94,9.24,8.11,29.35
1073.0,1.7803030303030305,2196.0,2002.0,1.152405303030303,5709.0,2503.0,2137.0,3798.0,168.0,2042.0,1181.0,1332.0,465.0,179.0,7227.0,2031.0,2120,6492,4223,1691,0.9945646885443481,1912.0,742.0,793.0,2985.0,16889.0,1270.0,115.20454545454545,1139.215909090909,611.1136363636364,106.11363636363636,19407.0,27.363636363636363,1339.0681818181818,2018.8863636363637,0.14,0.55,6.9,8.71,33.45,21.76,10.92,2206,10.52,6.09,6.86,2.4,0.92,10.47,5.53,12.9,11.32,10.32,29.42,11.01,19.57,87.03,6.54,0.87,15.38,9.85,3.82,4.09
1801.0,1.8024444444444445,3460.0,3794.0,1.1707222222222222,7639.0,3407.0,3147.0,5279.0,162.0,2759.0,1775.0,1804.0,718.0,293.0,10398.0,3052.0,2352,9535,6242,2711,1.0057965843544738,3433.0,1817.0,2645.0,2943.0,23169.0,3153.0,115.15333333333332,920.3555555555556,507.53333333333336,171.2,28536.0,48.82222222222222,2071.9333333333334,2018.8666666666666,0.17,0.6,7.26,9.5,33.41,21.87,8.24,2207,9.67,6.22,6.32,2.52,1.03,10.7,6.31,11.94,12.13,13.3,26.77,11.03,18.5,81.19,11.05,0.57,10.31,12.03,6.37,9.27
750.0,1.7554471544715449,1518.0,1588.0,1.1172154471544715,3431.0,1491.0,1388.0,2277.0,97.0,1365.0,789.0,851.0,326.0,105.0,4744.0,1305.0,1055,4554,2719,1217,0.9592809372463136,1519.0,742.0,934.0,1544.0,10589.0,1263.0,115.2219512195122,1087.560975609756,578.0243902439024,67.82926829268293,12450.0,17.26829268292683,852.0975609756098,2018.9268292682927,0.14,0.54,6.84,9.78,36.58,21.84,8.47,2208,10.96,6.34,6.84,2.62,0.84,10.48,6.02,11.98,12.19,12.76,27.56,11.15,18.29,85.05,10.14,0.78,12.4,12.2,5.96,7.5
945.0,1.8024444444444445,2011.0,2300.0,1.1707222222222222,4210.0,1775.0,1923.0,2602.0,119.0,1654.0,1053.0,1011.0,370.0,149.0,6174.0,1932.0,1141,5863,3436,1801,1.0057965843544738,2377.0,1688.0,2116.0,1172.0,12343.0,2602.0,115.15333333333332,930.0666666666667,500.2,117.93333333333334,15772.0,24.8,1294.9333333333334,2018.8666666666666,0.16,0.75,8.21,11.42,37.17,21.79,7.23,2209,10.49,6.68,6.41,2.35,0.94,12.25,5.99,11.25,12.75,14.58,26.69,12.19,16.5,78.26,16.5,0.75,7.43,15.07,10.7,13.42
1701.0,1.8024444444444445,3827.0,3788.0,1.1707222222222222,7817.0,3560.0,3771.0,6135.0,238.0,3301.0,1895.0,1924.0,759.0,257.0,12077.0,3941.0,2552,11454,6392,3025,1.0057965843544738,3431.0,2384.0,3032.0,2057.0,25208.0,3878.0,115.15333333333332,915.1,495.8666666666667,208.4,30582.0,59.82222222222222,2020.6,2018.8666666666666,0.2,0.68,6.61,9.89,37.45,20.9,8.34,2210,10.79,6.2,6.29,2.48,0.84,12.89,5.56,11.64,12.51,12.39,25.56,12.33,20.06,82.43,12.68,0.78,6.73,11.22,7.8,9.91
980.0,1.8024444444444445,2133.0,2254.0,1.1707222222222222,4453.0,1890.0,2134.0,3001.0,161.0,1763.0,1096.0,1098.0,406.0,152.0,6538.0,2025.0,1347,6085,4005,1650,1.0057965843544738,2014.0,1095.0,1385.0,1057.0,14421.0,1593.0,115.15333333333332,874.7,538.0666666666667,109.0,16845.0,32.0,1204.1333333333334,2018.8666666666666,0.19,0.65,7.15,9.8,36.12,23.78,8.0,2211,10.47,6.51,6.52,2.41,0.9,12.02,5.82,11.22,12.66,13.38,26.44,12.67,17.82,85.61,9.46,0.96,6.27,11.96,6.5,8.22
1034.0,1.8024444444444445,1999.0,2208.0,1.1707222222222222,4226.0,1992.0,1913.0,2467.0,160.0,1586.0,978.0,1010.0,445.0,160.0,5964.0,1781.0,1203,5624,3658,1435,1.0057965843544738,1930.0,1066.0,1556.0,953.0,13368.0,1714.0,115.15333333333332,886.8977777777778,554.6666666666666,110.86666666666666,15846.0,33.68888888888889,1247.2666666666667,2018.8666666666666,0.21,0.7,7.87,9.06,35.49,23.08,7.59,2212,10.01,6.17,6.37,2.81,1.01,11.24,6.53,12.57,12.62,13.93,26.67,12.07,15.57,84.36,10.82,1.01,6.01,12.18,6.73,9.82
1432.0,1.8024444444444445,2767.0,2539.0,1.1707222222222222,6121.0,2978.0,2683.0,3266.0,326.0,2164.0,1353.0,1541.0,634.0,206.0,8187.0,2275.0,2168,7294,5051,1787,1.0057965843544738,1777.0,1048.0,1214.0,1170.0,19338.0,1405.0,115.15333333333332,889.6666666666666,564.0,119.73333333333333,21788.0,45.62222222222222,1298.0666666666666,2018.8666666666666,0.21,0.55,5.96,8.2,33.48,23.18,9.95,2213,9.93,6.21,7.07,2.91,0.95,10.44,6.57,13.67,12.7,11.65,28.09,12.31,14.99,88.76,6.45,1.5,5.37,8.16,4.81,5.57
261.0,1.8024444444444445,510.0,461.0,1.170722222222222,1050.0,535.0,447.0,694.0,100.0,437.0,223.0,306.0,100.0,34.0,1418.0,310.0,353,1359,967,307,1.0057965843544736,176.0,71.0,114.0,233.0,3654.0,159.0,115.15333333333334,806.3833333333333,493.3333333333333,11.0,3952.0,13.0,123.06666666666666,2018.8666666666666,0.33,0.28,3.11,7.77,34.39,24.47,8.93,2214,11.06,5.64,7.74,2.53,0.86,7.84,6.6,13.54,12.9,11.66,26.57,11.31,17.56,92.46,4.02,2.53,5.9,4.45,1.8,2.88
1651.0,1.8024444444444445,3456.0,6526.0,1.1707222222222222,7472.0,2397.0,2660.0,3887.0,188.0,3454.0,1860.0,1322.0,439.0,152.0,11944.0,4722.0,2101,9974,6963,2903,1.0057965843544738,2891.0,2243.0,6649.0,2579.0,19158.0,6882.0,115.15333333333332,846.2666666666667,497.3333333333333,387.73333333333335,28065.0,58.17777777777778,4334.466666666666,2018.8666666666666,0.21,1.38,15.44,10.34,35.54,24.81,7.49,2216,12.31,6.63,4.71,1.56,0.54,16.83,5.88,8.54,12.31,23.25,26.62,9.48,13.85,68.26,24.52,0.67,9.19,10.3,7.99,23.69
1751.0,1.8024444444444445,3146.0,5296.0,1.1707222222222222,7388.0,2774.0,2545.0,3943.0,176.0,3209.0,1807.0,1524.0,514.0,135.0,11166.0,3986.0,2484,8933,6687,2646,1.0057965843544738,2520.0,2194.0,5781.0,2328.0,19361.0,5951.0,115.15333333333332,961.6611111111112,484.1666666666667,375.73333333333335,26846.0,67.44444444444444,4041.3333333333335,2018.8666666666666,0.25,1.4,15.05,9.86,33.27,24.91,9.25,2217,11.95,6.73,5.68,1.91,0.5,14.85,6.52,10.33,11.72,19.73,27.52,9.48,14.69,72.12,22.17,0.66,8.67,9.39,8.17,21.53
1047.0,1.8024444444444445,2144.0,3289.0,1.1707222222222222,4293.0,1618.0,1881.0,2158.0,90.0,1957.0,1210.0,899.0,317.0,113.0,6725.0,2234.0,1251,5888,3974,1847,1.0057965843544738,2149.0,1657.0,3589.0,1242.0,11844.0,3744.0,115.15333333333332,818.7444444444444,465.2,169.93333333333334,16425.0,28.8,2162.5333333333333,2018.8666666666666,0.18,1.03,13.17,11.25,35.85,24.19,7.62,2218,11.91,7.37,5.47,1.93,0.69,13.6,6.37,9.85,13.05,20.02,26.14,11.45,13.14,72.11,22.79,0.55,7.56,13.08,10.09,21.85
722.0,1.8024444444444445,1233.0,1483.0,1.1707222222222222,3743.0,1488.0,1711.0,2811.0,114.0,1688.0,804.0,740.0,277.0,72.0,5785.0,2193.0,1529,4298,3243,1032,1.0057965843544738,1120.0,513.0,630.0,1543.0,11556.0,819.0,115.15333333333332,1065.8777777777777,525.6666666666666,114.73333333333333,13196.0,36.422222222222224,1286.6,2018.8666666666666,0.28,0.87,9.75,7.82,32.57,24.58,11.59,2219,12.79,6.09,5.61,2.1,0.55,16.62,5.47,11.28,9.34,11.24,28.36,12.97,21.3,87.57,6.21,0.86,11.69,8.49,3.89,4.77
1766.0,1.8024444444444445,5369.0,7722.0,1.1707222222222222,7634.0,2853.0,3308.0,3841.0,97.0,3700.0,2209.0,1709.0,588.0,194.0,13064.0,4663.0,2011,11593,6927,5735,1.0057965843544738,3987.0,4280.0,10626.0,1543.0,19302.0,11759.0,115.15333333333332,969.8555555555556,524.2,463.1333333333333,32487.0,59.68888888888889,4305.0,2018.8666666666666,0.18,1.43,13.25,17.65,35.69,21.32,6.19,2220,11.39,6.8,5.26,1.81,0.6,14.35,5.44,8.78,16.53,23.77,23.5,10.18,11.82,59.41,36.2,0.3,4.75,12.27,13.17,32.71
899.0,1.7838636363636367,2310.0,1731.0,1.151496212121212,4524.0,2166.0,1926.0,2935.0,71.0,1560.0,1023.0,1137.0,518.0,164.0,6013.0,1613.0,2095,5078,3639,1784,0.9945646885443481,1768.0,1112.0,1325.0,1395.0,14073.0,1664.0,115.1659090909091,1222.9886363636363,572.3863636363636,72.88636363636364,16482.0,29.136363636363637,844.3409090909091,2018.8863636363637,0.18,0.44,5.12,10.82,30.81,22.08,12.71,2221,9.46,6.21,6.9,3.14,1.0,9.79,5.45,13.14,14.02,10.5,27.45,11.69,17.81,85.38,10.1,0.43,8.46,10.73,6.75,8.04
782.0,1.8024444444444445,1710.0,2326.0,1.1707222222222222,3450.0,1321.0,1464.0,1729.0,48.0,1420.0,874.0,844.0,225.0,77.0,5195.0,1756.0,1101,4428,3130,1362,1.0057965843544738,1390.0,1231.0,2559.0,751.0,9472.0,2661.0,115.15333333333332,768.2444444444444,418.1,134.4,12790.0,24.933333333333334,1661.9333333333334,2018.8666666666666,0.19,1.05,12.99,10.65,34.62,24.47,8.61,2222,11.1,6.83,6.6,1.76,0.6,13.73,6.11,10.33,13.37,18.19,26.97,11.45,13.52,74.06,20.81,0.38,5.87,10.87,9.62,20.01
1302.0,1.8024444444444445,2484.0,2858.0,1.1707222222222222,5912.0,2491.0,2615.0,3247.0,153.0,2379.0,1340.0,1391.0,497.0,130.0,8313.0,2573.0,2944,6110,5188,1914,1.0057965843544738,1721.0,1430.0,1943.0,1295.0,17667.0,2274.0,115.15333333333332,1034.45,461.3333333333333,170.06666666666666,20903.0,38.6,2108.8,2018.8666666666666,0.18,0.81,10.09,9.16,29.23,24.82,14.08,2223,11.38,6.41,6.65,2.38,0.62,12.31,6.23,11.92,11.88,13.67,28.28,12.51,15.53,84.52,10.88,0.73,6.2,8.23,6.84,9.3
861.0,1.8024444444444445,1562.0,1381.0,1.1707222222222222,3777.0,1716.0,1634.0,3280.0,125.0,1712.0,845.0,933.0,366.0,94.0,5501.0,1552.0,1696,4587,3320,1130,1.0057965843544738,1042.0,578.0,546.0,1244.0,12704.0,799.0,115.15333333333332,1148.1888888888889,673.0,75.13333333333334,14209.0,26.866666666666667,819.4666666666667,2018.8666666666666,0.19,0.53,5.77,7.95,32.28,23.37,11.94,2224,12.05,5.95,6.57,2.58,0.66,10.92,6.06,12.08,10.99,9.72,26.58,11.5,23.08,89.41,5.62,0.88,8.76,7.33,4.07,3.84
385.0,1.84,603.0,484.0,1.2095454545454545,1628.0,909.0,646.0,746.0,46.0,465.0,324.0,471.0,198.0,36.0,1842.0,342.0,995,1427,1159,377,1.0281152660798245,238.0,168.0,158.0,276.0,5003.0,222.0,115.08181818181818,1133.3333333333333,626.0909090909091,14.545454545454545,5408.0,16.363636363636363,129.3030303030303,2018.8181818181818,0.3,0.27,2.39,6.97,26.39,21.43,18.4,2225,8.6,5.99,8.71,3.66,0.67,6.32,7.12,16.81,11.15,8.95,30.1,11.95,13.79,92.51,4.11,0.85,5.1,4.4,3.11,2.92
862.0,1.8024444444444445,1400.0,1263.0,1.1707222222222222,3751.0,1863.0,1514.0,1852.0,138.0,1301.0,732.0,930.0,386.0,70.0,4618.0,1202.0,1939,3563,2869,801,1.0057965843544738,562.0,508.0,538.0,616.0,11295.0,635.0,115.15333333333332,951.7,546.9333333333333,59.53333333333333,12505.0,25.977777777777778,621.7333333333333,2018.8666666666666,0.21,0.48,4.97,6.41,28.49,22.94,15.51,2226,10.4,5.85,7.44,3.09,0.56,9.61,6.89,14.9,11.2,10.1,30.0,12.11,14.81,90.32,5.08,1.1,4.93,4.49,4.06,4.3
