postcode,LGA,mean_price 2020 Q1,mean_price 2020 Q2,mean_price 2020 Q3,mean_price 2020 Q4,mean_price 2021 Q1,median_price 2020 Q1,median_price 2020 Q2,median_price 2020 Q3,median_price 2020 Q4,median_price 2021 Q1,median_rent_newb 2020 Q1,median_rent_newb 2020 Q2,median_rent_newb 2020 Q3,median_rent_newb 2020 Q4,median_rent_newb 2021 Q1,new_bonds_no 2020 Q1,new_bonds_no 2020 Q2,new_bonds_no 2020 Q3,new_bonds_no 2020 Q4,new_bonds_no 2021 Q1,sales_no 2020 Q1,sales_no 2020 Q2,sales_no 2020 Q3,sales_no 2020 Q4,sales_no 2021 Q1,total_bonds_no 2020 Q1,total_bonds_no 2020 Q2,total_bonds_no 2020 Q3,total_bonds_no 2020 Q4,total_bonds_no 2021 Q1,hhold_count_2016,hhold_count_2021,hhold_count_delta,Births_16_21,Deaths_16_21,  Natural change,  Net Migration (all sources),population_2021,population_2016,pop_delta,Adult,Child,MiddleAge,Senior,Youth,INCP_LOW,INCP_MID,INCP_HIGH,INCP_NEG_NIL,CPRF_2,CPRF_3,CPRF_4,CPRF_5,CPRF_6+,CPRF_na,CPRF_TOTAL_FAM_NO,10yBonds% 2020 Q1,10yBonds% 2020 Q2,10yBonds% 2020 Q3,10yBonds% 2020 Q4,10yBonds% 2021 Q1,2yBonds% 2020 Q1,2yBonds% 2020 Q2,2yBonds% 2020 Q3,2yBonds% 2020 Q4,2yBonds% 2021 Q1,Rate 2020 Q1,Rate 2020 Q2,Rate 2020 Q3,Rate 2020 Q4,Rate 2021 Q1,constr_index 2020 Q1,constr_index 2020 Q2,constr_index 2020 Q3,constr_index 2020 Q4,constr_index 2021 Q1
2340,UPPER HUNTER,395.0,359.0,387.0,395.0,423.0,370.0,340.0,355.0,380.0,385.0,320.0,320.0,325.0,325.0,340.0,556.0,420.0,640.0,498.0,508.0,170.0,160.0,270.0,312.0,294.0,5231.0,5164.0,5477.0,5517.0,5544.0,5820,5910,90,782.0,650.0,132.0,-282.0,14194.0,14344.0,-150.0,-219,-293,35,315,12,18355,10959,3076,2480,6210.0,2603.0,2303.0,1042.0,408.0,7917.0,20485.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2340,GUNNEDAH,395.0,359.0,387.0,395.0,423.0,370.0,340.0,355.0,380.0,385.0,320.0,320.0,325.0,325.0,340.0,556.0,420.0,640.0,498.0,508.0,170.0,160.0,270.0,312.0,294.0,5231.0,5164.0,5477.0,5517.0,5544.0,5069,5228,159,838.0,580.0,258.0,-142.0,12607.0,12491.0,116.0,153,-45,-14,212,-191,18355,10959,3076,2480,6210.0,2603.0,2303.0,1042.0,408.0,7917.0,20485.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2340,LIVERPOOL PLAINS,395.0,359.0,387.0,395.0,423.0,370.0,340.0,355.0,380.0,385.0,320.0,320.0,325.0,325.0,340.0,556.0,420.0,640.0,498.0,508.0,170.0,160.0,270.0,312.0,294.0,5231.0,5164.0,5477.0,5517.0,5544.0,3328,3325,-3,383.0,407.0,-24.0,-163.0,7660.0,7847.0,-187.0,-7,-145,-146,154,-44,18355,10959,3076,2480,6210.0,2603.0,2303.0,1042.0,408.0,7917.0,20485.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2340,TAMWORTH REGIONAL,395.0,359.0,387.0,395.0,423.0,370.0,340.0,355.0,380.0,385.0,320.0,320.0,325.0,325.0,340.0,556.0,420.0,640.0,498.0,508.0,170.0,160.0,270.0,312.0,294.0,5231.0,5164.0,5477.0,5517.0,5544.0,24406,25448,1042,3732.0,2745.0,986.0,900.0,62876.0,60990.0,1886.0,803,-44,-72,1157,43,18355,10959,3076,2480,6210.0,2603.0,2303.0,1042.0,408.0,7917.0,20485.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2354,UPPER HUNTER,705.0,725.0,272.0,562.0,275.0,705.0,725.0,285.0,391.0,230.0,240.0,240.0,220.0,244.0,268.0,20.0,20.0,20.0,20.0,20.0,5.0,5.0,20.0,20.0,20.0,137.0,142.0,140.0,142.0,137.0,5820,5910,90,782.0,650.0,132.0,-282.0,14194.0,14344.0,-150.0,-219,-293,35,315,12,1443,681,200,176,527.0,161.0,153.0,88.0,15.0,673.0,1617.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2354,TAMWORTH REGIONAL,705.0,725.0,272.0,562.0,275.0,705.0,725.0,285.0,391.0,230.0,240.0,240.0,220.0,244.0,268.0,20.0,20.0,20.0,20.0,20.0,5.0,5.0,20.0,20.0,20.0,137.0,142.0,140.0,142.0,137.0,24406,25448,1042,3732.0,2745.0,986.0,900.0,62876.0,60990.0,1886.0,803,-44,-72,1157,43,1443,681,200,176,527.0,161.0,153.0,88.0,15.0,673.0,1617.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2354,URALLA,705.0,725.0,272.0,562.0,275.0,705.0,725.0,285.0,391.0,230.0,240.0,240.0,220.0,244.0,268.0,20.0,20.0,20.0,20.0,20.0,5.0,5.0,20.0,20.0,20.0,137.0,142.0,140.0,142.0,137.0,2546,2608,62,255.0,298.0,-43.0,-41.0,6062.0,6147.0,-85.0,-32,-167,-101,227,-12,1443,681,200,176,527.0,161.0,153.0,88.0,15.0,673.0,1617.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2354,WALCHA,705.0,725.0,272.0,562.0,275.0,705.0,725.0,285.0,391.0,230.0,240.0,240.0,220.0,244.0,268.0,20.0,20.0,20.0,20.0,20.0,5.0,5.0,20.0,20.0,20.0,137.0,142.0,140.0,142.0,137.0,1403,1392,-11,168.0,182.0,-14.0,-66.0,3050.0,3130.0,-80.0,-45,-31,-25,56,-35,1443,681,200,176,527.0,161.0,153.0,88.0,15.0,673.0,1617.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2850,UPPER HUNTER,471.0,564.0,480.0,535.0,524.0,439.0,473.0,457.0,489.0,484.0,380.0,380.0,420.0,420.0,450.0,189.0,199.0,203.0,162.0,163.0,89.0,98.0,122.0,161.0,104.0,1631.0,1651.0,1689.0,1662.0,1670.0,5820,5910,90,782.0,650.0,132.0,-282.0,14194.0,14344.0,-150.0,-219,-293,35,315,12,6679,3004,1612,996,2241.0,898.0,831.0,377.0,144.0,3039.0,7530.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2850,LITHGOW CITY,471.0,564.0,480.0,535.0,524.0,439.0,473.0,457.0,489.0,484.0,380.0,380.0,420.0,420.0,450.0,189.0,199.0,203.0,162.0,163.0,89.0,98.0,122.0,161.0,104.0,1631.0,1651.0,1689.0,1662.0,1670.0,9109,9393,284,1126.0,1103.0,23.0,77.0,21584.0,21484.0,100.0,-84,-104,-83,615,-243,6679,3004,1612,996,2241.0,898.0,831.0,377.0,144.0,3039.0,7530.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2850,BATHURST REGIONAL,471.0,564.0,480.0,535.0,524.0,439.0,473.0,457.0,489.0,484.0,380.0,380.0,420.0,420.0,450.0,189.0,199.0,203.0,162.0,163.0,89.0,98.0,122.0,161.0,104.0,1631.0,1651.0,1689.0,1662.0,1670.0,16105,17351,1246,2500.0,1710.0,790.0,1277.0,44310.0,42244.0,2066.0,716,-73,476,1062,-112,6679,3004,1612,996,2241.0,898.0,831.0,377.0,144.0,3039.0,7530.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2850,MID-WESTERN REGIONAL,471.0,564.0,480.0,535.0,524.0,439.0,473.0,457.0,489.0,484.0,380.0,380.0,420.0,420.0,450.0,189.0,199.0,203.0,162.0,163.0,89.0,98.0,122.0,161.0,104.0,1631.0,1651.0,1689.0,1662.0,1670.0,10219,10649,430,1465.0,1135.0,330.0,282.0,25158.0,24546.0,612.0,346,-66,12,404,-80,6679,3004,1612,996,2241.0,898.0,831.0,377.0,144.0,3039.0,7530.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2850,DUBBO REGIONAL,471.0,564.0,480.0,535.0,524.0,439.0,473.0,457.0,489.0,484.0,380.0,380.0,420.0,420.0,450.0,189.0,199.0,203.0,162.0,163.0,89.0,98.0,122.0,161.0,104.0,1631.0,1651.0,1689.0,1662.0,1670.0,19953,21073,1120,3707.0,2101.0,1606.0,713.0,53724.0,51404.0,2320.0,1197,282,62,839,-61,6679,3004,1612,996,2241.0,898.0,831.0,377.0,144.0,3039.0,7530.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2357,WARRUMBUNGLE,705.0,219.0,724.0,188.0,243.0,705.0,195.0,724.0,173.0,205.0,240.0,250.0,220.0,240.0,225.0,20.0,20.0,20.0,20.0,20.0,5.0,20.0,5.0,20.0,20.0,224.0,236.0,236.0,247.0,239.0,4181,4102,-79,473.0,570.0,-97.0,-278.0,9187.0,9562.0,-375.0,-61,-186,-206,182,-102,1831,648,167,231,624.0,169.0,140.0,76.0,39.0,831.0,1882.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2830,WARRUMBUNGLE,386.0,423.0,401.0,418.0,494.0,360.0,383.0,373.0,398.0,419.0,340.0,330.0,345.0,350.0,350.0,424.0,414.0,427.0,369.0,429.0,157.0,143.0,202.0,238.0,208.0,4352.0,4409.0,4483.0,4517.0,4477.0,4181,4102,-79,473.0,570.0,-97.0,-278.0,9187.0,9562.0,-375.0,-61,-186,-206,182,-102,14526,9176,2883,2005,4896.0,2311.0,1847.0,910.0,391.0,6274.0,16627.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2830,DUBBO REGIONAL,386.0,423.0,401.0,418.0,494.0,360.0,383.0,373.0,398.0,419.0,340.0,330.0,345.0,350.0,350.0,424.0,414.0,427.0,369.0,429.0,157.0,143.0,202.0,238.0,208.0,4352.0,4409.0,4483.0,4517.0,4477.0,19953,21073,1120,3707.0,2101.0,1606.0,713.0,53724.0,51404.0,2320.0,1197,282,62,839,-61,14526,9176,2883,2005,4896.0,2311.0,1847.0,910.0,391.0,6274.0,16627.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2830,GILGANDRA,386.0,423.0,401.0,418.0,494.0,360.0,383.0,373.0,398.0,419.0,340.0,330.0,345.0,350.0,350.0,424.0,414.0,427.0,369.0,429.0,157.0,143.0,202.0,238.0,208.0,4352.0,4409.0,4483.0,4517.0,4477.0,1814,1755,-59,210.0,236.0,-26.0,-214.0,4058.0,4298.0,-240.0,-7,-84,-93,31,-86,14526,9176,2883,2005,4896.0,2311.0,1847.0,910.0,391.0,6274.0,16627.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2831,WARRUMBUNGLE,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,41.0,45.0,48.0,51.0,51.0,4181,4102,-79,473.0,570.0,-97.0,-278.0,9187.0,9562.0,-375.0,-61,-186,-206,182,-102,694,394,97,97,260.0,93.0,86.0,35.0,26.0,297.0,797.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2831,COONAMBLE,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,41.0,45.0,48.0,51.0,51.0,1758,1701,-57,312.0,190.0,122.0,-295.0,3878.0,4051.0,-173.0,-31,-35,-95,31,-45,694,394,97,97,260.0,93.0,86.0,35.0,26.0,297.0,797.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2831,WALGETT,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,41.0,45.0,48.0,51.0,51.0,2892,2804,-88,457.0,282.0,175.0,-310.0,6183.0,6317.0,-134.0,-44,-8,-175,79,11,694,394,97,97,260.0,93.0,86.0,35.0,26.0,297.0,797.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2831,DUBBO REGIONAL,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,41.0,45.0,48.0,51.0,51.0,19953,21073,1120,3707.0,2101.0,1606.0,713.0,53724.0,51404.0,2320.0,1197,282,62,839,-61,694,394,97,97,260.0,93.0,86.0,35.0,26.0,297.0,797.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2831,WARREN,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,41.0,45.0,48.0,51.0,51.0,1191,1162,-29,243.0,139.0,104.0,-171.0,2729.0,2797.0,-68.0,-32,-1,-29,17,-24,694,394,97,97,260.0,93.0,86.0,35.0,26.0,297.0,797.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2831,BOGAN,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,41.0,45.0,48.0,51.0,51.0,1154,1162,8,215.0,125.0,90.0,-167.0,2687.0,2764.0,-77.0,-21,-42,33,18,-64,694,394,97,97,260.0,93.0,86.0,35.0,26.0,297.0,797.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2831,BOURKE,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,41.0,45.0,48.0,51.0,51.0,1190,1177,-13,302.0,98.0,203.0,-231.0,2734.0,2762.0,-28.0,-1,7,-32,30,-31,694,394,97,97,260.0,93.0,86.0,35.0,26.0,297.0,797.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2831,BREWARRINA,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,41.0,45.0,48.0,51.0,51.0,705,712,7,111.0,50.0,61.0,-144.0,1627.0,1710.0,-83.0,-23,-58,-15,54,-41,694,394,97,97,260.0,93.0,86.0,35.0,26.0,297.0,797.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2831,COBAR,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,41.0,45.0,48.0,51.0,51.0,2035,2071,36,384.0,177.0,207.0,-253.0,4729.0,4775.0,-46.0,-59,-47,-21,164,-82,694,394,97,97,260.0,93.0,86.0,35.0,26.0,297.0,797.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2843,WARRUMBUNGLE,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,67.0,67.0,68.0,71.0,69.0,4181,4102,-79,473.0,570.0,-97.0,-278.0,9187.0,9562.0,-375.0,-61,-186,-206,182,-102,550,206,70,81,189.0,41.0,55.0,34.0,8.0,213.0,544.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2852,WARRUMBUNGLE,360.0,358.0,378.0,456.0,411.0,360.0,355.0,389.0,415.0,390.0,330.0,340.0,350.0,370.0,355.0,37.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,265.0,257.0,259.0,251.0,261.0,4181,4102,-79,473.0,570.0,-97.0,-278.0,9187.0,9562.0,-375.0,-61,-186,-206,182,-102,1324,506,256,251,429.0,179.0,143.0,80.0,37.0,648.0,1506.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2852,MID-WESTERN REGIONAL,360.0,358.0,378.0,456.0,411.0,360.0,355.0,389.0,415.0,390.0,330.0,340.0,350.0,370.0,355.0,37.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,265.0,257.0,259.0,251.0,261.0,10219,10649,430,1465.0,1135.0,330.0,282.0,25158.0,24546.0,612.0,346,-66,12,404,-80,1324,506,256,251,429.0,179.0,143.0,80.0,37.0,648.0,1506.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2852,DUBBO REGIONAL,360.0,358.0,378.0,456.0,411.0,360.0,355.0,389.0,415.0,390.0,330.0,340.0,350.0,370.0,355.0,37.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,265.0,257.0,259.0,251.0,261.0,19953,21073,1120,3707.0,2101.0,1606.0,713.0,53724.0,51404.0,2320.0,1197,282,62,839,-61,1324,506,256,251,429.0,179.0,143.0,80.0,37.0,648.0,1506.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2785,LITHGOW CITY,624.0,631.0,623.0,770.0,731.0,625.0,578.0,603.0,643.0,686.0,405.0,405.0,420.0,420.0,440.0,20.0,34.0,35.0,35.0,20.0,20.0,20.0,32.0,36.0,36.0,405.0,406.0,410.0,414.0,403.0,9109,9393,284,1126.0,1103.0,23.0,77.0,21584.0,21484.0,100.0,-84,-104,-83,615,-243,1965,925,355,254,748.0,224.0,179.0,56.0,20.0,995.0,2215.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2785,BLUE MOUNTAINS,624.0,631.0,623.0,770.0,731.0,625.0,578.0,603.0,643.0,686.0,405.0,405.0,420.0,420.0,440.0,20.0,34.0,35.0,35.0,20.0,20.0,20.0,32.0,36.0,36.0,405.0,406.0,410.0,414.0,403.0,30494,31272,778,4164.0,2675.0,1489.0,-1725.0,78598.0,78835.0,-237.0,-952,-730,-813,2821,-561,1965,925,355,254,748.0,224.0,179.0,56.0,20.0,995.0,2215.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2786,LITHGOW CITY,705.0,725.0,563.0,622.0,520.0,705.0,725.0,480.0,580.0,540.0,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,20.0,20.0,85.0,90.0,90.0,86.0,85.0,9109,9393,284,1126.0,1103.0,23.0,77.0,21584.0,21484.0,100.0,-84,-104,-83,615,-243,539,248,89,66,169.0,64.0,41.0,15.0,10.0,301.0,603.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2786,BLUE MOUNTAINS,705.0,725.0,563.0,622.0,520.0,705.0,725.0,480.0,580.0,540.0,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,20.0,20.0,85.0,90.0,90.0,86.0,85.0,30494,31272,778,4164.0,2675.0,1489.0,-1725.0,78598.0,78835.0,-237.0,-952,-730,-813,2821,-561,539,248,89,66,169.0,64.0,41.0,15.0,10.0,301.0,603.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2787,LITHGOW CITY,705.0,416.0,396.0,490.0,399.0,705.0,420.0,395.0,463.0,400.0,300.0,320.0,300.0,305.0,330.0,31.0,41.0,46.0,34.0,20.0,5.0,20.0,20.0,20.0,20.0,336.0,339.0,353.0,358.0,359.0,9109,9393,284,1126.0,1103.0,23.0,77.0,21584.0,21484.0,100.0,-84,-104,-83,615,-243,1644,961,227,251,636.0,186.0,177.0,94.0,30.0,776.0,1900.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2787,WOLLONDILLY,705.0,416.0,396.0,490.0,399.0,705.0,420.0,395.0,463.0,400.0,300.0,320.0,300.0,305.0,330.0,31.0,41.0,46.0,34.0,20.0,5.0,20.0,20.0,20.0,20.0,336.0,339.0,353.0,358.0,359.0,16516,18402,1886,3552.0,1236.0,2316.0,1970.0,54140.0,49854.0,4286.0,748,553,986,1804,192,1644,961,227,251,636.0,186.0,177.0,94.0,30.0,776.0,1900.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2787,UPPER LACHLAN SHIRE,705.0,416.0,396.0,490.0,399.0,705.0,420.0,395.0,463.0,400.0,300.0,320.0,300.0,305.0,330.0,31.0,41.0,46.0,34.0,20.0,5.0,20.0,20.0,20.0,20.0,336.0,339.0,353.0,358.0,359.0,3301,3421,120,414.0,369.0,44.0,129.0,8027.0,7853.0,174.0,39,18,-45,196,-34,1644,961,227,251,636.0,186.0,177.0,94.0,30.0,776.0,1900.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
